,tfidf
calcium,6.646779464845048
calculate,9.665709954696357
calculated,9.523289614654589
calculation,9.987997556325613
calif,9.960217992218539
california,6.872293720370214
call,5.461474338893206
called,5.451166531998061
calling,7.619994047724558
calm,6.803509073766889
calmed,9.76204106363479
calmer,9.919944093080598
calming,7.790772978989394
caloric,7.875652613538833
calorie,4.179263100154522
camano,10.22532574263178
came,4.388480735248681
camera,10.045984813975963
cameron,9.383142982911346
camomile,9.974011314350873
camp,8.615887830197678
campaign,9.479992808901264
campbell,8.056272042262258
camper,8.342594495197998
campfire,9.375480110165777
camping,7.378549332027943
campu,9.843958186102675
canada,7.439433054765636
canadian,8.191554237785132
cancel,7.691062195873687
canceled,8.594685622547075
cancelled,8.022166429775746
cancelling,9.41439552641545
cancer,7.039858979894708
candida,9.675966454863547
candie,6.233040273458451
candied,8.454619682601557
candle,8.69384937166739
candy,4.789189313666939
cane,6.691117937359229
canidae,7.253995945190391
canin,8.012352808327421
canine,7.920956527844233
canister,6.945489217973892
canned,5.270253496992384
canning,8.857049887014568
cannister,8.987987244462044
cannot,5.117866263899984
canola,7.506618247055582
cant,6.705816364708472
canyon,9.893968606677337
cap,6.787314387846908
capable,9.367875510780559
capacity,8.982819274303601
cape,9.309035010757624
caper,9.345402654928499
cappuccino,6.596708252888154
cappucino,8.546894958710727
capresso,9.784769314712346
capsaicin,10.00218219131757
capsule,7.361086125012463
captain,9.523289614654589
capture,9.024930759653728
captured,9.438493077994512
capuccino,9.665709954696357
car,6.295954098869021
carafe,9.323423748209724
carageenan,9.906872011513245
caramel,5.930960046516323
caramelized,9.868650798693047
caraway,9.430395867761892
carb,5.358615807819994
carber,9.831836825570331
carbohydrate,6.760706534532129
carbon,8.601703195205722
carbonate,8.932557439522713
carbonated,7.03764577353206
carbonation,7.466220370729285
carbonator,10.40052983165687
carboy,10.107542706975396
carcinogen,8.866182370577839
carcinogenic,9.463185690584883
card,7.626612205567035
cardamom,8.060362027513783
cardamon,9.488503498569173
cardboard,6.288610124613262
cardio,9.577848598905023
cardiovascular,8.774213881435418
care,5.060437733097749
cared,8.573923631098648
careful,6.028392359494212
carefully,6.783306366449369
careles,9.559329551137786
caribbean,8.942409735965725
caribou,7.261342167392369
caring,8.91313935366561
carmel,8.20330525432065
carnation,8.725224494235146
carnival,9.454886887770188
carnivore,7.868861415960831
carnivorou,9.784769314712346
carob,8.795356318009228
carolina,8.737248687201948
carotene,9.635556916525669
carousel,8.533649731960708
carpet,7.6562639736171505
carrageenan,9.120778718443855
carrie,6.54857309331588
carried,6.859262198691571
carrier,9.09738583886915
carring,9.728888856317889
carrot,6.464956536832305
carry,5.443654477441452
carrying,6.082758070409113
cart,7.940759155140412
carte,10.061022691340504
carton,7.063776412955297
cartoon,9.367875510780559
cartridge,9.718077940213673
cascadian,9.56854620624271
case,4.418256329264661
casein,8.615887830197678
caseinate,9.974011314350873
cash,8.476125887822521
cashew,6.779883659171867
casing,8.741289096738953
casserole,7.81132706226683
cassia,10.016570928769669
cast,8.594685622547075
castor,8.987987244462044
casual,8.795356318009228
cat,4.194254224560088
catalog,9.479992808901264
catch,7.304663442267701
catche,9.587238339254862
catching,8.884701418345077
categorie,9.596717083209406
category,7.608190631999673
catfood,8.812598124443735
catherine,9.960217992218539
catnip,7.9353194318445945
catsup,10.091794350007257
cattle,8.937471454325141
caught,6.968603775273464
cauliflower,8.962410402672393
cause,5.575455377725781
caused,6.8265121523249
causing,7.421965361725245
caution,7.144071295639627
cautiou,8.20330525432065
cautiously,9.750867763036664
cavalier,8.75761599002638
cave,9.707382651096925
caveat,7.889374955793934
caved,9.881229580899907
cavender,10.318851800642603
caviar,8.3000348807792
cavitie,8.808259722845136
cavity,9.505745305003678
cayenne,7.981581149660667
cbtl,10.031169728190822
ceasar,10.318851800642603
ceased,9.881229580899907
cecco,10.123543048321837
cee,10.849480051704774
ceiling,10.016570928769669
celebrate,9.675966454863547
celebration,9.505745305003678
celebrity,9.919944093080598
celery,7.641328190199548
celestial,7.226028402913292
celiac,6.590563114193
cell,7.955411431927283
cellar,10.00218219131757
cellophane,8.81695542981269
cellulose,9.188082400339962
celsiu,9.645507247378838
celtic,9.577848598905023
cent,6.258408790096184
center,6.66641261497787
centerpiece,9.919944093080598
cento,10.123543048321837
central,8.269263222112448
centurie,9.471553940255399
century,8.972562774136412
ceramic,8.778406759695454
cereal,4.857349060053631
cerelac,10.379476422459039
ceremony,9.85622827869449
certain,6.385489479179462
certainly,5.425411479851177
certificate,9.784769314712346
certification,9.273943690946355
certified,6.872293720370214
cesar,8.825727415885527
cet,9.280864133790928
ceylon,8.17074423827134
cfh,8.53694462785756
cha,9.169273068382466
chai,5.962142973953012
chain,7.05924810333055
chair,8.601703195205722
chakra,10.091794350007257
chalk,8.774213881435418
chalky,7.6521684047524134
challenge,7.2358630820913845
challenged,9.463185690584883
challenging,8.3956055111645
chamber,9.497087242260564
chamomile,7.329019249215801
champagne,9.019568816512342
champion,9.360328305145176
chance,5.915006118574082
chang,9.946612340162758
change,5.14347782031026
changed,5.793658964986761
changing,7.321160662603279
channel,9.200821426117392
chantea,10.091794350007257
char,10.031169728190822
character,7.776786737014654
characteristic,8.271791668465807
charcoal,9.12671345396367
charge,6.429034307126948
charged,7.827430469833409
charger,10.173139989461209
charging,8.02810116529556
charitie,9.56854620624271
charity,8.501284447458676
charle,8.71728794463941
charlee,9.919944093080598
charlie,9.471553940255399
charm,7.9702815944067344
charming,9.946612340162758
chart,8.884701418345077
chase,8.577354166195438
chaser,8.294840063902098
chasing,9.169273068382466
cheap,5.406629534424439
cheaper,4.706869333789832
cheapest,7.129424980122388
cheaply,9.156927232560166
cheapo,9.919944093080598
cheat,9.057720582476719
cheated,9.068893883074844
cheating,9.280864133790928
chebe,9.750867763036664
check,5.666199495145095
checked,6.508709533546244
checking,7.494908511382674
checkout,9.316203500236238
checkup,8.361799475034047
cheddar,6.516556130038624
chedder,9.906872011513245
cheek,9.309035010757624
cheer,8.168458522990484
cheerio,7.641328190199548
cheese,4.964487749107308
cheeseburger,9.287832803107023
cheesecake,8.050168259324238
cheesy,7.500746239578359
cheeto,8.266741152679739
cheez,8.62665992717959
cheeze,10.139803569193617
chef,6.980364547287904
chelate,11.206154995643505
chemical,5.594244174859187
chemically,7.938942624214015
chemist,10.045984813975963
chemistry,8.75761599002638
chemo,9.85622827869449
cherrie,6.96380102161623
cherry,6.024906634018196
chest,8.249262555405778
chestnut,9.12671345396367
chew,4.969785405439802
chewable,8.591195217607307
chewed,7.038382964866588
chewer,6.946161486906774
chewey,9.696800541766388
chewie,9.352837633416017
chewier,8.721248345855507
chewines,8.510884521187695
chewing,5.900720161326605
chewy,5.419842067829379
chex,8.433566273403724
chi,8.90356990264946
chia,7.852082498831721
chicago,8.251740871420246
chick,8.410035775993531
chicken,4.435857173546967
chickpea,9.138689645010386
chiclet,10.123543048321837
chicory,7.862116027821299
chief,9.868650798693047
chihuahua,7.144891303885657
child,6.157520735644291
childhood,7.042817561934454
children,5.938051407691966
chile,8.196238087097559
chili,6.007394910318554
chilie,9.207252316447683
chill,8.191554237785132
chilled,7.5328727383432375
chilli,9.057720582476719
chilling,9.606286534225557
chilly,8.9984040053203
chime,9.728888856317889
chin,9.587238339254862
china,6.1360535469468305
chinatown,9.987997556325613
chinese,6.65077547415843
chip,4.267824325450061
chipmunk,10.358857135256303
chipotle,7.646733608766456
chipped,9.301917542988761
chiropractor,9.819860634523616
chive,8.987987244462044
chloride,8.307878058240227
chlorine,9.080193438328777
choc,8.123808249252743
chock,8.709413888208502
choclate,9.505745305003678
choco,8.689995802351401
chocofudge,10.031169728190822
chocoholic,8.191554237785132
chocolate,3.81747381038478
chocolately,8.560317979042868
chocolatey,7.303701441231511
chocolatier,9.987997556325613
chocolaty,7.625285065358973
chocolove,9.686329241899093
choice,4.962543033950726
choke,7.588822692821618
choked,8.550233859976242
choking,7.517275541529569
cholesterol,6.596234206896817
choline,8.91795864010156
cholula,9.919944093080598
chomp,8.84800005149465
chomping,9.360328305145176
chondroitin,8.932557439522713
choo,10.156332871144828
choose,6.2594235035267305
choosing,8.166178020291758
choosy,9.665709954696357
chop,7.5536431857004445
chopped,6.8982363331233465
chopping,9.471553940255399
chore,8.527092331414547
chorizo,10.243344248134457
chose,6.805844159474735
chosen,8.353523565730189
chow,7.439433054765636
chowder,8.507674245557446
chowing,9.615948445137294
christma,5.577506660496339
chromium,9.960217992218539
chronic,7.77216779115836
chubby,8.540250415992059
chuck,8.889385267657504
chuckle,10.091794350007257
chug,9.046670746290134
chun,8.894091158694916
chunk,5.970980299489302
chunkier,9.505745305003678
chunky,7.316280223438371
church,8.42467732598648
chutney,9.207252316447683
cider,6.935459043613955
cigar,9.390865029005257
cigarette,8.605230535723692
cilantro,8.042087407270301
cinammon,9.577848598905023
cincinnati,9.488503498569173
cinnabon,10.139803569193617
cinnamon,5.2721430232836095
cinnamony,9.665709954696357
circle,8.239410258962767
circu,9.577848598905023
circular,9.463185690584883
circulation,9.974011314350873
circumstance,9.0745277007931
citie,9.933189319830618
citizen,9.541147232054595
citrate,8.861605703550428
citric,7.490262742283501
citru,6.907898244035083
citrusy,9.181773231146698
city,7.163103727808956
claim,6.036483018514366
claimed,7.948058457622024
claiming,8.498104794541295
clam,8.104348175698032
clarified,9.960217992218539
clarify,9.367875510780559
clarity,9.398647169447312
clas,7.05924810333055
classe,8.517336156469185
classic,6.614407829987555
classically,9.893968606677337
classico,10.280385519814807
classified,9.974011314350873
classify,9.463185690584883
classy,9.488503498569173
claw,9.294850375765668
clay,8.494935219780018
clean,5.127093925317029
cleaned,7.442742489667003
cleaner,7.626612205567035
cleanest,9.718077940213673
cleaning,6.6900762705983725
cleanly,9.181773231146698
cleanse,8.331783579093782
cleanser,9.003653361206442
cleansing,9.024930759653728
cleanup,8.701601348471709
clear,5.7705632501921125
clearance,8.834577031162508
cleared,7.867170798482923
clearer,9.260244846588193
clearing,8.884701418345077
clearly,6.459567922756902
clementine,9.422363696064627
clerk,9.323423748209724
clever,8.608770362428816
click,7.660376385170243
clicked,9.446656388633672
clicker,10.016570928769669
client,8.26422542808249
clif,8.060362027513783
cliff,9.046670746290134
climate,8.540250415992059
climb,9.309035010757624
climbing,9.675966454863547
cling,9.596717083209406
clinic,9.330696507538804
clinical,9.523289614654589
clip,8.485486330582084
clipping,9.541147232054595
clock,7.639981388649169
clog,8.567097666028246
clogged,9.132683620950173
clogging,9.532178562071834
close,5.156421540411548
closed,7.317254407636214
closely,7.682599521954953
closer,7.093721068751292
closest,7.04207709540673
closet,8.619465651545564
closing,8.839031381511889
closure,9.194431628018622
cloth,8.682332929605831
clothe,8.276867821497667
clothing,9.406490346908338
cloud,8.91313935366561
cloudy,8.977677874803181
clove,7.311423487325421
clover,8.615887830197678
cloying,8.115112542285189
cloyingly,8.81695542981269
club,6.803509073766889
clue,8.269263222112448
clueles,9.960217992218539
clump,7.277134413846789
clumped,9.057720582476719
clumping,8.494935219780018
clumpy,9.024930759653728
cluster,7.43613453610697
coach,9.808026176876613
coal,9.893968606677337
coarse,7.8604367663015795
coarsely,9.946612340162758
coarser,9.514478984972433
coast,7.6728160756458825
coat,5.7583918776568765
coated,7.163939498856352
coating,6.659320386668378
coax,9.550197067574512
cob,9.625704620082658
cobalt,9.987997556325613
cobbler,9.471553940255399
coca,8.004570667885366
cocaine,9.523289614654589
cockapoo,9.532178562071834
cocker,8.222398913136232
cocktail,7.5328727383432375
coco,7.491422162703236
cocoa,5.573067520544787
coconut,4.915026870425299
coconutty,9.253465159602813
cod,8.866182370577839
code,8.016266707648558
cofee,9.169273068382466
coffe,7.5761160415525035
coffee,3.0590873474774454
coffeehouse,9.596717083209406
coffeemaker,7.832312497430718
coffeemate,9.514478984972433
coin,8.889385267657504
coincidence,8.91795864010156
coke,7.201422592111093
cola,6.957659753594147
colada,9.019568816512342
colander,9.655557583232339
colavita,10.561797979252992
cold,5.0545374107918875
colder,9.273943690946355
cole,10.031169728190822
colic,9.338022547630876
coliti,9.606286534225557
collapse,9.85622827869449
collar,9.906872011513245
collard,10.076290163471292
colleague,8.73322453690222
collect,9.09738583886915
collected,9.831836825570331
collecting,9.718077940213673
collection,7.462832451057349
collector,9.784769314712346
college,7.063776412955297
collie,7.867170798482923
colombia,9.316203500236238
colombian,7.827430469833409
colon,9.030321608288604
colony,9.541147232054595
color,5.080013878543645
colorado,8.494935219780018
colored,7.003596848781172
colorful,8.123808249252743
coloring,7.093721068751292
colour,8.808259722845136
columbia,8.993182061339148
columbian,7.715436162353271
com,5.439770397267192
coma,9.505745305003678
comb,9.15081100554273
combat,8.937471454325141
combination,5.618014992144578
combine,7.175714235400886
combined,6.955621016904299
combining,8.476125887822521
combo,6.877303123456881
come,3.7961536494034176
comedy,9.463185690584883
comfort,7.421965361725245
comfortable,7.606887700219257
comfortably,9.696800541766388
comforting,7.977800426820761
coming,5.841069452630629
command,8.433566273403724
commend,9.808026176876613
comment,6.091588778699018
commented,7.494908511382674
commenting,9.338022547630876
commercial,6.727736515294558
commercially,8.510884521187695
commissary,9.946612340162758
commit,9.103182956553477
commitment,9.15081100554273
committed,8.803940061700619
committee,9.114878996316667
committing,8.168458522990484
common,6.633409619738583
commonly,8.18689222467932
communicate,9.960217992218539
communication,8.922801264577348
community,7.81132706226683
